Dates,AAPL_HIGH,AAPL_LOW,AAPL_OPEN,AAPL_LAST,AAPL_IV1st_90%,AAPL_IV1st_95%,AAPL_IV1st_97.5%,AAPL_IV1st_100%,AAPL_IV1st_102.5%,AAPL_IV1st_105%,AAPL_IV1st_110%,AAPL_IV2nd_90%,AAPL_IV2nd_95%,AAPL_IV2nd_97.5%,AAPL_IV2nd_100%,AAPL_IV2nd_102.5%,AAPL_IV2nd_105%,AAPL_IV2nd_110%,AAPL_IV1m_90%,AAPL_IV1m_95%,AAPL_IV1m_97.5%,AAPL_IV1m_100%,AAPL_IV1m_102.5%,AAPL_IV1m_105%,AAPL_IV1m_110%,AAPL_IV2m_90%,AAPL_IV2m_95%,AAPL_IV2m_97.5%,AAPL_IV2m_100%,AAPL_IV2m_102.5%,AAPL_IV2m_105%,AAPL_IV2m_110%,AAPL_IV3m_90%,AAPL_IV3m_95%,AAPL_IV3m_97.5%,AAPL_IV3m_100%,AAPL_IV3m_102.5%,AAPL_IV3m_105%,AAPL_IV3m_110%
16/1/2020,78.925,78.022,78.397,78.81,53.479,37.3722,27.9066,23.5988,29.7504,41.5839,65.9388,31.4099,29.9131,29.5691,29.4132,29.2898,29.4786,30.5506,32.8031,31.1224,30.7625,30.571,30.5797,30.7117,31.9128,28.5328,27.5318,27.2743,27.189,26.8268,26.7886,27.0536,27.0056,26.2148,25.9654,25.8909,25.434,25.2921,25.0789
17/1/2020,79.685,78.75,79.068,79.683,36.3822,26.3019,22.6879,20.9656,21.5351,24.8197,36.0106,30.2968,28.3124,27.8236,27.5153,27.4432,27.6629,29.034,31.2986,29.1338,28.643,28.4021,28.3113,28.6077,30.0797,27.3675,26.1537,25.8014,25.4918,25.3701,25.3468,25.7874,25.7458,24.8487,24.6628,24.3614,24.1649,24.0684,24.0171
21/1/2020,79.755,79,79.298,79.143,31.6601,29.485,28.9766,28.8255,28.8094,28.9788,30.3241,27.6061,26.4594,26.1639,25.9992,25.8084,25.7246,26.1262,31.6601,29.485,28.9766,28.8255,28.8094,28.9788,30.3241,27.5277,26.3917,26.0955,25.9302,25.7355,25.6475,26.0304,26.0699,25.1457,24.8363,24.661,24.3991,24.2241,24.2011
22/1/2020,79.998,79.328,79.645,79.425,31.5386,29.252,28.7035,28.4031,28.2702,28.4815,29.9725,27.8196,26.4476,26.0437,25.7415,25.5125,25.4806,25.8724,31.3038,29.0671,28.538,28.247,28.0778,28.2725,29.6752,27.6622,26.3246,25.9345,25.6307,25.3992,25.3508,25.7046,26.2561,25.2643,24.9954,24.6877,24.426,24.2156,24.174
23/1/2020,79.89,78.913,79.48,79.808,32.0491,29.7886,29.203,28.9328,28.825,28.8823,30.1113,28.2792,26.9366,26.5501,26.2553,26.0612,25.9539,26.2656,31.5496,29.4103,28.8661,28.5806,28.4212,28.4764,29.5973,28.016,26.7287,26.3531,26.0681,25.8668,25.7494,26.0064,26.4936,25.5549,25.2405,25.0059,24.7595,24.5802,24.4823
24/1/2020,80.833,79.38,80.063,79.578,35.7458,33.4556,32.7183,32.2662,31.8405,31.8364,32.8197,30.5826,29.2139,28.7962,28.3758,28.0881,27.9604,28.1765,34.7952,32.6776,31.9659,31.5154,31.1038,31.0615,31.8396,30.1045,28.7995,28.4029,27.9953,27.7089,27.5736,27.7417,28.0018,27.0117,26.7105,26.3667,26.0883,25.9059,25.8137
27/1/2020,77.943,76.22,77.515,77.238,39.8857,37.5023,36.7604,36.1498,35.7086,35.3296,35.5462,33.1187,31.6358,31.1733,30.6656,30.328,30.0052,30.0081,37.4649,35.5497,34.9549,34.39,33.7761,33.3396,33.4416,32.1389,30.7783,30.3412,29.8634,29.5283,29.2214,29.1353,29.7962,28.7569,28.3816,28.0077,27.6609,27.3964,27.0973
28/1/2020,79.6,78.048,78.15,79.423,37.7368,35.1767,34.2629,33.5294,32.7684,32.4436,32.8872,31.7644,30.199,29.6641,29.3016,28.7696,28.5478,28.576,35.4118,33.2877,32.5191,32.0874,31.3307,30.8846,31.058,30.792,29.3433,28.8462,28.4786,28.014,27.777,27.7007,28.8177,27.7298,27.3142,26.931,26.5954,26.3456,26.0366
29/1/2020,81.963,80.345,81.113,81.085,31.3697,26.6479,25.4165,24.5564,24.1376,24.2372,25.918,27.5337,25.4689,24.9136,24.4238,24.1422,24.0425,24.4453,29.637,26.2051,25.209,24.4468,24.1068,24.0563,25.2243,26.9625,25.1903,24.6889,24.2544,23.9444,23.7805,23.9532,26.2958,25.0762,24.6829,24.3387,23.9993,23.7406,23.5198
30/1/2020,81.022,79.688,80.136,80.968,31.8813,26.4811,24.7938,23.6647,23.1867,23.1013,24.3529,27.7823,25.4637,24.7445,24.2576,23.8764,23.6104,23.7361,29.8405,25.8585,24.7199,23.8561,23.2931,23.0931,23.9219,27.1677,25.1683,24.5288,24.0969,23.7139,23.4215,23.429,26.5769,25.1949,24.6989,24.3349,23.975,23.6713,23.4568
31/1/2020,80.67,77.073,80.233,77.378,40.5799,35.2028,33.26,31.7438,30.4861,29.7452,29.2753,33.4183,30.8166,29.9065,29.1349,28.5056,28.0795,27.651,37.0517,33.1701,31.8325,30.6767,29.7053,29.1874,28.5009,32.0819,29.924,29.1461,28.5114,27.9641,27.564,27.1061,30.3387,28.8693,28.2669,27.7954,27.4025,27.052,26.5687
3/2/2020,78.373,75.555,76.075,77.165,37.9914,31.3216,29.0245,27.4418,26.4952,26.2088,27.3716,31.7829,29.1034,28.0328,27.3134,26.6986,26.1933,26.0983,34.4273,30.166,28.7026,27.5406,26.7696,26.3215,26.6696,30.4,28.2527,27.4206,26.7387,26.2189,25.7864,25.5149,29.1952,27.7201,27.126,26.5303,26.1176,25.778,25.3645
4/2/2020,79.91,78.409,78.828,79.713,34.5918,27.7357,25.6967,24.3914,24.113,24.7378,27.9767,28.6932,26.1381,25.2822,24.8204,24.4758,24.2848,24.4586,30.9716,26.936,25.6577,24.7893,24.4927,24.3812,25.6121,27.9134,25.869,25.1825,24.8085,24.4632,24.1686,24.0614,27.6235,26.1924,25.6715,25.3398,25.0049,24.6895,24.3621
5/2/2020,81.19,79.738,80.88,80.363,34.8566,26.8194,24.5311,23.2539,22.6824,23.0629,26.4622,28.8813,26.0043,25.0672,24.4255,23.9841,23.7148,24.0142,30.9515,26.6498,25.2815,24.3396,23.8335,23.6977,24.6695,27.9659,25.6932,24.9635,24.4361,23.9933,23.6972,23.6355,27.6502,26.1182,25.5814,25.1411,24.7063,24.4156,24.1263
6/2/2020,81.305,80.066,80.643,81.303,33.0459,24.9027,22.4933,21.2808,21.0695,21.9309,25.6547,27.6634,24.8449,23.9828,23.1717,22.831,22.5979,23.2593,29.0248,25.0719,23.8537,22.6792,22.4231,22.6166,23.6524,26.8573,24.7823,24.1021,23.3397,22.957,22.7255,22.8322,26.7396,25.281,24.7659,24.3451,23.9649,23.6903,23.5344
7/2/2020,80.85,79.5,80.593,80.007,37.2402,29.011,26.0969,24.195,23.1153,23.0656,25.3178,30.3639,27.0188,26.0099,25.216,24.6545,24.2288,24.2411,32.3902,28.0041,26.4578,25.4372,24.6666,24.2109,24.672,28.8918,26.4777,25.6214,25.042,24.4662,24.1165,23.7568,28.0823,26.5334,25.9211,25.4934,25.0236,24.6608,24.2988
10/2/2020,80.388,78.463,78.545,80.388,39.4131,29.9936,26.5592,24.3858,23.6657,24.3005,28.7569,30.4515,26.9421,25.7997,24.9486,24.3501,24.0499,24.2955,32.1436,27.6917,26.2517,25.2333,24.6054,24.3235,25.0904,28.4565,26.0289,25.1796,24.568,24.0728,23.6689,23.4633,27.9899,26.3773,25.7842,25.335,24.8579,24.5003,24.1415
11/2/2020,80.975,79.678,80.9,79.903,41.7246,31.0258,27.2239,24.7982,23.7332,24.2029,28.4919,31.2909,27.5237,26.2469,25.3091,24.6047,24.2791,24.2258,32.8521,28.2559,26.6513,25.4932,24.6498,24.1953,24.5764,29.0379,26.6247,25.6809,25.0568,24.4679,24.0921,23.7254,28.482,26.8671,26.2105,25.6607,25.1943,24.8435,24.4187
12/2/2020,81.805,80.368,80.368,81.8,39.3615,28.5301,24.8952,23.1552,23.1422,24.6993,30.8682,28.9202,25.4766,24.451,23.7664,23.3848,23.0967,23.5619,30.2809,25.8809,24.6232,23.9962,23.4516,23.331,24.1634,27.1998,24.918,24.1641,23.7117,23.2115,22.9438,22.815,27.0442,25.5223,24.9831,24.5856,24.1806,23.9068,23.5541
13/2/2020,81.555,80.838,81.048,81.218,39.2546,28.0779,23.7501,21.5353,21.2251,23.2242,30.248,29.296,25.4591,24.2833,23.6475,23.0514,22.7054,23.1991,30.2176,25.6948,24.4105,23.5451,22.9828,22.8487,23.877,27.239,24.8856,24.0583,23.6677,23.137,22.7679,22.6977,28.0392,26.5986,26.0458,25.5698,25.2239,24.9137,24.5804
14/2/2020,81.495,80.713,81.185,81.238,39.5809,27.0295,21.5911,18.4697,18.3825,21.0295,28.8384,28.2562,24.2977,23.1332,22.2557,21.6814,21.4209,22.0905,29.3531,24.531,23.0449,22.1675,21.6015,21.425,22.5445,26.4122,23.9962,23.2002,22.6293,22.1607,21.8089,21.7835,27.1534,25.7041,25.175,24.7213,24.3514,24.0559,23.7547
18/2/2020,79.938,78.653,78.84,79.75,53.1919,36.9515,29.1047,24.548,24.2947,28.6822,39.2615,29.8182,25.8183,24.5742,23.8588,23.215,22.8362,23.3685,30.2241,25.9636,24.6365,23.8608,23.219,22.8591,23.5191,27.3386,25.1538,24.4076,23.9587,23.5305,23.097,22.9046,28.1226,26.7108,26.2057,25.8149,25.4068,25.0763,24.7304
19/2/2020,81.143,80,80,80.905,54.9653,38.8885,28.3554,20.8227,19.9353,26.7206,33.7648,28.6723,24.4725,23.1734,22.356,21.7114,21.2994,22.1088,28.8097,24.4945,23.1689,22.3114,21.6737,21.2919,22.1799,26.4469,24.2653,23.4723,23.0624,22.6241,22.2217,22.0948,27.508,26.1534,25.622,25.1851,24.7665,24.4562,24.1019
20/2/2020,81.163,79.553,80.658,80.075,53.3294,39.7333,31.5167,23.1546,25.448,37.7061,42.95,30.8522,26.55,25.1091,24.0316,23.518,23.0097,23.4114,30.8522,26.55,25.1091,24.0316,23.518,23.0097,23.4114,28.1211,25.7641,24.9774,24.3442,23.9697,23.5042,23.195,28.5996,27.0957,26.5169,26.0092,25.5776,25.2476,24.8214
21/2/2020,80.113,77.625,79.655,78.263,48.0351,36.0888,31.3748,27.735,25.3379,24.8464,27.7068,34.386,30.045,28.3881,27.0515,25.7721,24.8324,24.2922,34.1227,29.891,28.2854,26.985,25.7607,24.8415,24.2766,30.3799,28.117,27.2239,26.506,25.7906,25.127,24.4032,30.3257,28.7674,28.1159,27.5345,26.9995,26.5255,25.8481
24/2/2020,76.045,72.308,74.315,74.545,44.018,39.3942,37.3556,35.7087,34.1399,32.7558,31.239,36.7111,33.7883,32.6152,31.6016,30.6425,29.8275,28.6411,42.4125,38.1972,36.3615,34.7944,33.3955,32.0779,30.6474,36.1758,33.5754,32.517,31.5741,30.6956,29.9615,28.8131,34.2948,32.4903,31.7089,30.9467,30.2543,29.7229,28.6796
25/2/2020,75.632,71.533,75.238,72.02,48.416,43.4718,41.3889,39.6586,38.0358,36.7268,34.7983,39.8612,36.8751,35.4677,34.2796,33.1657,32.2313,30.73,46.2349,41.8798,40.0022,38.3371,36.7038,35.3566,33.3244,39.0228,36.3675,35.0928,34.0348,33.0331,32.1567,30.7499,36.5062,34.5705,33.6233,32.8013,32.0351,31.3104,30.1419
26/2/2020,74.47,71.625,71.632,73.163,45.4087,40.6364,38.4727,36.5257,34.7332,33.307,31.3113,37.926,34.7473,33.406,32.2066,31.096,30.1185,28.7911,43.2236,38.786,36.9212,35.3617,33.7837,32.533,30.7634,37.2396,34.4465,33.2423,32.1837,31.1429,30.2589,29.0229,35.2005,33.1512,32.2376,31.4181,30.5393,29.8447,28.7686
27/2/2020,71.5,68.24,70.275,68.38,57.0794,52.4539,50.4365,48.5611,46.8872,45.4274,43.2211,45.7961,42.5658,41.1118,39.9094,38.7744,37.7638,36.0655,52.929,48.8672,46.9619,45.3248,43.9675,42.6906,41.0356,44.0692,41.249,39.9787,38.8378,37.822,36.9405,35.416,40.4293,38.2954,37.3145,36.3614,35.5504,34.849,33.5902
28/2/2020,69.603,64.093,64.315,68.34,67.8105,61.4931,58.5217,55.7539,52.895,50.6557,46.9801,52.5838,49.0572,47.358,45.7499,44.1155,42.8448,40.7456,61.386,56.6475,54.561,52.1655,49.9128,48.2781,45.3201,49.9987,46.9489,45.5293,44.0746,42.5864,41.5135,39.6487,45.2305,42.9742,41.9737,40.8679,39.5903,38.7465,37.2385
2/3/2020,75.36,69.43,70.57,74.703,50.5439,44.7488,42.0366,40.0398,37.8212,35.9087,33.3565,41.7363,38.2471,36.6696,35.4077,34.2657,33.034,31.0423,45.4256,41.2705,39.3616,38.0074,36.4344,34.9332,32.4157,40.6121,37.7868,36.483,35.391,34.4256,33.4069,31.7115,37.97,35.8264,34.8053,33.9304,33.137,32.3676,30.9452
3/3/2020,76,71.45,75.918,72.33,59.413,52.966,50.1571,47.1442,44.7984,42.7293,39.2944,48.4794,44.4015,42.8643,41.2965,39.4775,38.3005,35.7069,52.7028,47.4549,45.2375,43.0911,41.1148,39.7753,36.9222,45.939,42.699,41.3103,40.0569,38.8836,37.7862,35.8437,41.9789,39.5587,38.5042,37.7306,36.9067,36.0274,34.475
4/3/2020,75.85,73.283,74.11,75.685,51.325,44.4663,41.3126,38.2096,35.4503,33.075,30.4598,42.1815,38.479,36.7257,35.0853,33.3446,31.9371,29.7265,45.0276,40.5531,38.5403,36.5019,34.6256,33.096,30.7313,40.7176,37.8925,36.5586,35.2689,33.944,32.8791,31.0593,38.0035,35.891,34.8877,33.8505,32.8214,32.0239,30.506
5/3/2020,74.888,72.853,73.88,73.23,62.6368,56.0217,52.609,49.3984,47.5524,44.4301,39.6037,51.1046,47.188,45.4102,43.9658,42.6672,40.8712,37.826,55.0257,50.227,47.8867,45.8304,44.6168,42.6489,39.1177,48.6805,45.366,44.0029,42.6752,41.8745,40.0652,37.6051,44.3514,41.9214,40.7768,39.8831,39.1753,38.184,36.3756
6/3/2020,72.705,70.308,70.5,72.257,64.6049,57.6223,54.0592,50.7644,46.8451,43.0098,37.6787,54.8522,50.2486,48.0978,46.9178,44.5466,42.734,38.804,57.68,52.7021,50.3474,48.7215,46.1649,44.0915,39.5823,50.9288,47.5284,45.9049,44.975,43.2033,41.6829,39.0391,47.0727,44.685,43.4466,42.46,40.973,39.7049,37.5247
9/3/2020,69.522,65.75,65.938,66.543,83.5086,76.9446,73.2744,69.1226,64.8432,60.724,53.71,66.7166,62.5026,60.3639,58.0916,55.7344,53.5572,49.2856,70.1868,65.5075,63.1865,60.8063,58.16,55.8199,51.1666,60.5478,57.5259,55.5942,53.901,52.2319,50.6192,46.9709,54.3207,51.9942,50.5016,49.4315,48.168,46.87,44.383
10/3/2020,71.61,67.343,69.285,71.335,74.6299,67.5534,63.5639,60.135,56.1044,51.6105,44.93,61.6093,57.5593,55.266,53.2996,51.1128,49.0086,44.7725,64.7361,59.0714,56.2973,54.4379,52.4063,50.0662,45.3936,56.2672,52.9447,51.4348,50.0016,48.4868,46.5667,43.8518,51.0973,48.6015,47.321,46.138,44.9697,43.5191,41.3047
11/3/2020,70.305,67.965,69.348,68.858,82.7717,76.2927,72.7271,68.9386,64.4599,60.0919,52.6748,66.0812,61.9791,59.9564,57.8463,55.5829,53.5512,49.2692,68.4442,64.0713,61.902,59.5619,57.1648,54.8854,50.2906,60.0891,56.8767,55.3095,53.657,51.9463,50.3546,47.3806,53.9469,51.3617,49.9232,48.7685,47.3744,45.7331,43.3176
12/3/2020,67.5,62,63.985,62.058,109.8135,103.5547,100.1369,96.9913,94.58,90.8668,83.7624,80.5495,76.8145,74.7279,72.4684,71.3103,69.308,65.2795,84.0273,79.6488,77.0951,75.3903,73.8934,71.6611,66.7545,71.8259,69.1229,67.3701,65.9374,65.165,63.3142,60.5284,63.7291,60.9643,59.6253,58.3148,57.7822,56.8201,54.2995
13/3/2020,69.98,63.238,66.223,69.493,82.8866,75.6602,71.9249,67.5213,61.1467,55.4646,46.5052,67.0533,62.4815,60.2333,57.4819,54.6042,52.1123,46.8981,70.373,63.9068,61.7306,58.8488,56.0934,53.1557,47.6115,61.6747,58.3483,56.5863,54.538,52.4338,50.6139,47.0192,56.8333,54.3093,52.8585,50.5804,48.0062,45.6845,43.3869
16/3/2020,64.77,60,60.488,60.553,143.8413,133.0798,127.8089,123.0828,119.8669,114.0772,103.571,98.1982,93.3156,90.8514,88.4434,86.3619,83.7099,78.0825,98.955,94.0031,91.5079,89.0811,86.976,84.277,78.5689,84.7561,81.0644,79.3967,77.7275,76.5251,74.6863,71.2922,73.535,70.5733,69.0239,67.989,69.1157,67.305,63.6306
17/3/2020,64.403,59.6,61.878,63.215,123.8323,112.5444,107.0494,102.2136,96.2271,90.6647,83.5726,88.1397,83.1904,80.6917,78.1623,75.4812,72.864,67.4225,88.1397,83.1904,80.6917,78.1623,75.4812,72.864,67.4225,77.778,74.1359,72.3284,70.5956,68.7757,66.8967,63.1287,69.5973,66.6394,64.8993,63.4077,61.8986,60.3826,57.3322
18/3/2020,62.5,59.28,59.943,61.668,139.5358,126.6702,119.6015,109.8062,103.0338,97.9811,91.8358,94.1277,89.5075,87.3291,83.7024,80.9396,78.6852,73.2951,93.3611,88.8135,86.5595,83.1199,80.6456,78.5545,73.2061,84.8739,81.4033,79.7072,78.0091,76.4992,74.9324,71.6535,78.2573,75.8338,73.966,72.9041,71.4837,69.6615,66.1458
19/3/2020,63.21,60.653,61.846,61.195,120.1677,117.2377,110.7944,104.3798,101.1164,99.9952,106.1027,86.4122,81.8932,79.8214,77.7463,75.4678,73.2248,68.8429,85.7116,81.3193,79.2569,77.1932,74.8703,72.6968,68.3618,79.0733,75.6818,73.9952,72.2492,70.8996,68.9593,65.519,71.9081,68.9812,67.7757,66.1265,65.1795,63.9116,60.934
20/3/2020,62.958,57,61.795,57.31,112.4947,105.2795,102.1443,98.4036,94.642,91.6275,85.6876,87.3115,83.3716,81.2749,78.844,76.5444,74.2787,69.9707,85.8609,82.0736,80.0199,77.7624,75.6093,73.5175,69.5233,77.6341,74.6631,73.0175,71.8222,70.2367,68.5608,65.2976,70.9475,68.3449,66.8909,66.0763,65.0935,63.6759,61.4178
23/3/2020,57.125,53.153,57.02,56.093,76.6987,72.877,71.0605,68.7838,66.6709,64.9011,61.5751,68.3304,65.361,63.6472,62.2292,60.7169,59.3835,56.6611,73.9847,70.0023,68.109,66.1374,64.1829,62.535,59.2916,65.9346,63.075,61.5318,60.1548,58.6642,57.3611,54.819,59.9956,57.4445,56.291,55.0512,53.6519,52.4439,50.3267
24/3/2020,61.923,58.575,59.09,61.72,71.0772,67.0072,64.9546,62.6341,60.4618,58.584,55.5698,61.826,58.8764,57.5164,56.0688,54.4079,53.1559,50.8053,67.9195,63.734,61.5429,59.1375,57.1365,55.5033,52.7759,59.1111,56.3958,55.1377,53.7141,52.1723,50.9711,48.7028,53.2876,50.9851,49.9685,48.6003,47.1558,46.1521,44.0503
25/3/2020,64.563,61.075,62.688,61.38,78.384,74.1695,72.2316,70.2352,68.0363,66.2275,62.5766,66.8289,63.8212,62.2755,60.9506,59.7539,58.4,55.8112,74.4378,70.3469,68.3569,66.4182,64.5917,62.9637,59.945,63.1797,60.4417,58.9911,57.7696,56.6386,55.3502,52.8691,56.0651,53.8094,52.5611,51.6889,50.696,49.4861,47.2945
26/3/2020,64.67,61.59,61.63,64.61,71.8911,67.0621,64.6912,62.3604,60.3059,57.9309,53.8788,61.3772,58.1703,56.7115,55.4616,54.1566,52.588,49.882,68.1272,63.7757,61.7076,59.6199,57.909,55.9725,52.5099,57.5444,54.6864,53.3633,52.2034,50.9729,49.5454,46.9523,51.0638,48.6997,47.6895,46.5959,45.4432,44.1675,42.0706
27/3/2020,63.968,61.763,63.188,61.935,75.6951,71.4852,69.463,67.2291,64.2095,61.9461,57.7849,66.1939,63.3432,61.8793,60.2614,58.677,57.197,54.3443,72.1695,68.524,66.7044,64.7395,62.2715,60.5543,57.2135,61.7411,59.1612,57.8307,56.283,54.8379,53.5092,50.8093,54.7636,52.5225,51.4381,50.0149,48.8075,47.7315,45.4098
30/3/2020,63.88,62.35,62.685,63.703,70.2278,64.9529,62.3355,59.5905,56.8753,54.0976,49.3409,62.0051,58.8286,57.0909,55.705,54.157,52.4838,49.2314,68.6386,64.2636,62.3374,59.8372,57.8517,55.8412,51.9985,57.2212,54.4239,52.9635,51.5904,50.234,48.7556,45.8661,51.3383,49.0475,47.8946,46.5978,45.3365,44.2646,41.9054
31/3/2020,65.623,63,63.9,63.573,67.1382,61.0319,58.192,54.8926,51.6104,48.5911,43.5272,59.6153,55.9672,54.1095,52.2185,50.3195,48.2936,44.7134,64.63,60.2386,58.0305,55.4031,53.1006,50.7116,46.3778,55.2178,52.0419,50.446,48.7669,47.0925,45.3082,42.1306,50.1956,47.5867,46.2758,44.8395,43.38,42.0134,39.4311
1/4/2020,62.18,59.783,61.625,60.228,76.1487,70.3028,67.4051,64.3862,61.0112,57.8106,52.1319,67.2255,63.4552,61.5877,59.7183,57.5658,55.5011,51.3583,73.6919,69.0732,66.8242,64.6941,61.8881,59.4827,54.8483,61.876,58.6773,56.9631,55.371,53.4126,51.6434,48.236,55.9626,53.3834,52.0154,50.4774,48.8106,47.4454,44.762
2/4/2020,61.288,59.225,60.085,61.233,68.2494,62.1156,59.0476,55.2227,51.8654,48.3926,42.9347,62.3801,58.703,56.7552,54.6979,52.5465,50.5067,46.251,67.1033,62.532,60.3483,57.4361,54.9871,52.4566,47.6409,57.7016,54.6861,53.0135,50.8803,49.0181,47.2361,43.6642,52.6319,50.0782,48.7744,46.6669,45.2836,43.9233,41.1554
3/4/2020,61.425,59.744,60.7,60.353,65.9983,60.0397,57.1811,54.1598,50.913,47.9604,43.5761,60.4054,56.6903,54.8043,52.8789,50.7411,48.603,44.4444,64.7051,60.4653,58.3913,56.1066,53.3482,51.0292,46.6038,56.2099,53.0511,51.4923,49.8247,47.9863,46.243,42.7212,51.5426,48.9402,47.73,46.2606,44.6293,43.2918,40.5029
6/4/2020,65.778,62.345,62.725,65.618,59.7744,52.3175,48.6065,45.0446,40.8046,38.1002,35.1098,51.9766,48.1111,46.0387,43.8812,41.5949,39.4022,35.4639,54.7867,50.4746,48.3377,46.0804,43.2069,40.9981,37.3375,48.0938,44.8645,43.2827,41.3424,39.2517,37.3745,33.8919,44.7789,42.0966,40.7982,39.0465,37.3052,35.8554,33.1491
7/4/2020,67.925,64.75,67.7,64.858,63.8333,56.2173,52.5024,48.832,44.6194,41.9097,39.4975,54.6259,50.5041,48.3767,46.1975,43.9153,41.7959,37.6987,57.3141,52.6336,50.8009,48.4828,45.381,43.2854,39.4224,49.5093,46.2674,44.6677,42.9369,40.6186,38.8524,35.4722,45.8878,43.2187,41.9453,40.5721,38.4238,37.0689,34.3425
8/4/2020,66.843,65.308,65.685,66.518,56.2347,48.2412,44.6327,41.1754,38.0334,35.3524,34.6448,49.6652,45.6912,43.798,41.8327,39.8989,37.7513,33.7764,51.2484,47.0052,44.868,42.8158,40.7571,38.5863,35.3699,46.1396,42.8776,41.277,39.6366,37.9023,36.1367,32.8118,43.2007,40.5855,39.2224,37.8384,36.2886,34.813,32.2689
9/4/2020,67.518,66.175,67.175,66.998,52.0081,45.2412,42.1078,38.995,35.1299,32.9067,33.3997,49.4256,45.4993,43.6375,41.6377,39.4532,37.3415,33.5102,50.4858,46.4853,44.4449,42.3427,40.2501,37.9498,34.1339,45.472,42.2373,40.6303,38.8702,37.178,35.427,32.1665,42.5284,39.9146,38.5212,37.1305,35.6496,34.3208,31.7415
13/4/2020,68.425,66.458,67.078,68.313,59.1464,49.7393,46.0454,42.6217,39.0535,38.1055,43.3037,49.6003,45.8676,44.0103,42.1227,40.0913,37.8939,34.0562,50.0684,46.3166,44.433,42.5014,40.4209,38.2498,34.3641,44.7099,41.5333,39.9508,38.2442,36.5628,34.8858,31.8088,41.7,39.054,37.764,36.2911,34.77,33.5101,31.0608
14/4/2020,72.063,69.513,70,71.763,64.7238,51.1774,47.1332,44.2682,43.593,45.4825,53.4874,46.322,43.2401,41.7514,40.3016,38.7923,37.184,34.6323,46.587,43.4468,41.9743,40.4838,38.9561,37.4014,34.9127,41.6723,39.0306,37.7186,36.318,34.761,33.3709,30.6578,39.1002,36.8981,35.7783,34.5345,33.1181,31.9056,29.6663
15/4/2020,71.583,70.158,70.6,71.108,71.3754,54.9318,48.6187,44.1667,42.7045,45.0228,55.6942,49.3224,45.9978,44.3323,43.145,41.3014,39.2848,36.5701,49.3224,45.9978,44.3323,43.145,41.3014,39.2848,36.5701,44.1774,41.5137,40.1089,38.6068,37.0183,35.5858,32.7697,41.4203,39.1569,38.0761,36.6259,35.3376,34.142,31.8194
16/4/2020,72.049,70.588,71.845,71.673,63.0491,52.4613,49.7299,41.8361,41.2415,47.7257,69.092,48.7234,45.3497,43.6432,42.2216,40.9079,39.0348,36.8068,48.5228,45.1932,43.4844,42.0386,40.7225,38.8911,36.5769,44.1913,41.6325,40.2721,38.9597,37.3369,36.0153,33.5171,41.4881,39.4672,38.4202,37.2485,35.9244,34.6962,32.6535
17/4/2020,71.736,69.215,71.173,70.7,49.42,42.6954,40.0703,37.4856,36.0706,36.1384,40.7529,49.2708,45.811,44.0999,42.3002,40.4937,38.3762,35.7714,48.6479,45.3005,43.5551,41.9925,40.1309,38.1559,35.3005,44.0551,41.3625,40.0278,38.5565,36.8744,35.3775,32.8684,41.8829,39.6446,38.5134,37.1446,35.6586,34.4331,32.3056
20/4/2020,70.42,69.213,69.488,69.233,53.5475,49.7944,48.0292,46.5507,44.3662,42.1688,38.8832,47.6024,44.8335,43.538,41.8744,40.1088,38.6186,35.8614,52.0231,48.6184,46.8738,45.2775,43.1618,41.2896,38.1015,47.4528,44.7083,43.4241,41.7772,40.0218,38.5535,35.8182,44.3379,42.1129,41.0693,39.8041,38.31,37.278,34.9917
21/4/2020,69.313,66.358,69.07,67.093,56.7869,53.1368,51.2498,49.4477,47.4693,44.9859,41.4,50.9643,47.9462,46.5358,44.8088,43.2433,41.643,38.5328,55.3183,51.7374,49.8793,48.1443,46.3215,44.4213,40.6588,50.6587,47.7042,46.3186,44.6297,43.073,41.5003,38.4523,47.4602,45.1554,44.0389,42.762,41.3532,40.0842,37.6833
22/4/2020,69.475,68.05,68.403,69.025,53.4045,49.7731,47.8561,46.4481,44.518,42.022,38.5582,48.0644,45.2058,43.6775,42.2842,40.7533,39.19,36.2681,51.6768,48.2208,46.3087,45.0236,43.3644,41.3181,38.0289,47.7098,44.9107,43.4338,42.0786,40.5665,39.0547,36.1768,45.2605,42.8847,41.7462,40.6705,39.3592,38.2083,35.6801
23/4/2020,70.438,68.718,68.968,68.757,52.0351,48.6583,47.1147,45.3312,43.5654,41.2202,37.8824,47.183,44.5416,43.1407,41.8106,39.9547,38.2652,35.2657,50.3832,47.2207,45.6227,43.8236,41.7702,40.0462,36.6128,46.7204,44.1489,42.8144,41.5032,39.6898,38.0638,35.1663,44.3895,42.1689,41.1444,39.982,38.4807,37.2103,34.8461
24/4/2020,70.753,69.25,69.3,70.743,45.4557,42.2999,40.7492,39.1503,37.2837,35.3171,32.8827,42.7034,40.0484,38.6632,37.0465,35.2804,33.8241,31.1492,44.3624,41.417,39.9332,38.3061,36.2077,34.5532,31.7582,42.3356,39.8005,38.4717,36.8989,35.2547,33.7991,31.216,40.919,38.8399,37.7488,36.4271,35.2462,33.9222,31.7505
